,Fraction of Outliers (Mean),Fraction of Outliers (Median),Fraction of Outliers (Std Dev),Fraction of Outliers IQR,Fraction of Outliers percent outliers,GCOR,Participant,Quality (Mean),Quality (Median),Quality (Std Dev),Quality IQR,Quality percent outliers,RMSD (Mean),RMSD (Median),RMSD (Std Dev),RMSD IQR,RMSD percent outliers,Series,Session,Site,Std. DVARS (Mean),Std. DVARS (Median),Std. DVARS (Std Dev),Std. DVARS percent outliers,Std. DVARs IQR,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
369,0.0008515,0.00026,0.0042311869,0.0001925,0.1166666667,0.0170659278,50405,0.031496866,0.0309633,0.0025558343,0.002641725,0.02,0.0456989984,0.0343122748,0.0459884893,0.020539739,0.1033333333,rest_1,session_1,UM_2,1.0197313834,0.9780479642,0.158089183,0.0668896321,0.0974129443,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
370,0.0107884,0.00015,0.034151368,0.00189,0.1966666667,0.0170670686,50406,0.040349616,0.03478085,0.0151773625,0.007629975,0.0933333333,0.1745530316,0.1123431948,0.2392870589,0.0985536438,0.1066666667,rest_1,session_1,UM_2,1.1142785747,1.0071070532,0.3389785316,0.1170568562,0.1318113438,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
371,0.0022934667,0.000265,0.0060677108,0.00095,0.19,0.0240470536,50407,0.042176197,0.0398506,0.0052955611,0.006134425,0.0333333333,0.0503119384,0.0416596525,0.0381407532,0.0328846182,0.06,rest_1,session_1,UM_2,1.1028191094,1.0406447792,0.1927159482,0.0635451505,0.1722350518,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
372,0.0008542333,0.00026,0.0055069992,0.00013,0.0866666667,0.0322697619,50408,0.027403284,0.02676555,0.0023617346,0.001827125,0.0166666667,0.0485649719,0.0314830962,0.073735123,0.0304615138,0.0533333333,rest_1,session_1,UM_2,1.0361896004,0.9834496014,0.2785092285,0.0602006689,0.1272928331,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
373,0.0071661333,0.000975,0.0245348377,0.0034625,0.1133333333,0.0516135314,50410,0.047650636,0.04557395,0.0115478722,0.012570975,0.0333333333,0.1685977509,0.0813420634,0.2438998178,0.0942303396,0.1533333333,rest_1,session_1,UM_2,1.1287530101,0.9851671521,0.4558497849,0.1036789298,0.2948348492,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
374,0.0014940333,0.00034,0.0047243814,0.0011475,0.1133333333,0.0203133875,50411,0.0250906207,0.02487015,0.0029611357,0.003719625,0.02,0.1854108512,0.1448963781,0.1570891538,0.1372451703,0.0533333333,rest_1,session_1,UM_2,1.1128685898,1.0368805054,0.3006863193,0.0367892977,0.3446277547,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
375,0.0007585333,0.00029,0.0033206851,0.0002425,0.1333333333,0.0268245039,50412,0.0315665483,0.0311267,0.0021187588,0.00212525,0.0166666667,0.0678747912,0.0501691141,0.0593258365,0.0436154607,0.0766666667,rest_1,session_1,UM_2,1.1008544837,1.0476418253,0.1794085947,0.127090301,0.0936543096,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
376,0.0008477333,0.00028,0.0016756647,0.0005375,0.12,0.0075840556,50413,0.0317743883,0.0309405,0.0027950283,0.0034892,0.03,0.0985649833,0.0742661814,0.0845536879,0.0726581359,0.0566666667,rest_1,session_1,UM_2,1.0398019935,0.9797542715,0.2427619711,0.0501672241,0.226751117,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
377,0.0006063667,0.00029,0.0013375479,0.0002325,0.12,0.021673071,50414,0.0322248843,0.03145495,0.0028654844,0.003437125,0.0666666667,0.0528653792,0.0454553487,0.0298172634,0.029708813,0.0466666667,rest_1,session_1,UM_2,1.0655170685,1.0605915717,0.0819684992,0.0267558528,0.0986398929,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
378,0.0005158333,0.00034,0.0004482161,0.0002775,0.1233333333,0.0124649522,50415,0.0386463893,0.0382875,0.0012693046,0.001358025,0.07,0.0557697534,0.0561773849,0.0243929872,0.0381372484,0,rest_1,session_1,UM_2,1.0549409149,1.0544531042,0.0519989799,0.0301003344,0.0616811237,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
379,0.0013488333,0.000625,0.0019021676,0.001225,0.11,0.0156126716,50416,0.033589832,0.03369915,0.0033164988,0.0044967,0.0033333333,0.0887855915,0.0719322085,0.059110626,0.058334305,0.0566666667,rest_1,session_1,UM_2,1.0549460753,1.039079401,0.1683570764,0.016722408,0.2242858085,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
380,0.0006908667,0.00032,0.0011308704,0.00036,0.1366666667,0.0140023695,50417,0.0323785127,0.0318211,0.0018182768,0.002226875,0.0466666667,0.0373566506,0.0331481884,0.0197936399,0.0206075566,0.0466666667,rest_1,session_1,UM_2,1.0774089828,1.0743312489,0.069863767,0.0535117057,0.0695969755,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
381,0.0051688333,0.00022,0.0152374547,0.001475,0.1733333333,0.0164753389,50418,0.0361468223,0.03305625,0.0083056327,0.004805875,0.1266666667,0.0888051225,0.049914687,0.1471172377,0.0457465789,0.1033333333,rest_1,session_1,UM_2,1.2129678302,1.1545893476,0.2514256683,0.0535117057,0.1493507607,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
382,0.0014371333,0.000395,0.0022872016,0.00173,0.0933333333,0.0142229277,50419,0.0349813793,0.03222185,0.0068600461,0.00976215,0.0033333333,0.043847983,0.0388094928,0.0301015373,0.026274935,0.0366666667,rest_1,session_1,UM_2,1.0227449943,0.9672544601,0.1477169903,0.0100334448,0.2084457457,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
383,0.0017312667,0.000505,0.0047937346,0.00124,0.0666666667,0.0426166779,50421,0.0349012067,0.0338552,0.0029344766,0.003238325,0.0233333333,0.0578736292,0.0329042892,0.0699744991,0.0372371714,0.1133333333,rest_1,session_1,UM_2,1.0192340187,0.9551772533,0.1968479127,0.1337792642,0.0940442916,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
384,0.0114129667,0.000675,0.0321908654,0.0065925,0.1933333333,0.0321665795,50422,0.0466291743,0.04185195,0.0118141874,0.008054675,0.1533333333,0.2999488011,0.1468899937,0.4067786852,0.2456264698,0.1066666667,rest_1,session_1,UM_2,0.9713328825,0.6472588198,0.6524975811,0.0969899666,0.5617336825,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
385,0.0036293,0.0004,0.0086915691,0.0017525,0.1533333333,0.0473696588,50423,0.0383400043,0.0358381,0.0071363063,0.006300775,0.0733333333,0.1463892668,0.0891789116,0.1671551332,0.1114653813,0.09,rest_1,session_1,UM_2,0.9889499337,0.905999432,0.3273528875,0.0702341137,0.2857117884,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
386,0.0010516,0.00035,0.0021039886,0.00037,0.17,0.0095259044,50424,0.033166368,0.0324043,0.0023352258,0.001685425,0.1033333333,0.0425847878,0.0348257965,0.0286860208,0.0235319748,0.0733333333,rest_1,session_1,UM_2,1.147566999,1.1080215667,0.1670888149,0.0301003344,0.2193135887,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
387,0.0019674667,0.00024,0.006175678,0.0005425,0.1833333333,0.0341774482,50425,0.0200077717,0.0191778,0.0028304996,0.002002225,0.0833333333,0.0425766299,0.0267382116,0.0620814041,0.019873536,0.1066666667,rest_1,session_1,UM_2,1.1106482233,1.0421179902,0.2733890629,0.0936454849,0.0844749045,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
388,0.0007784333,0.00029,0.0021422328,0.0004375,0.0866666667,0.0156854253,50426,0.0359046233,0.03480915,0.0027663928,0.0030732,0.04,0.0507556766,0.0411833087,0.0369581518,0.0343217286,0.0666666667,rest_1,session_1,UM_2,1.1657103438,1.1273522343,0.156557289,0.0234113712,0.2060422592,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
389,0.0005795333,0.000295,0.0015122276,0.0001925,0.1366666667,0.0186162759,50427,0.0244541677,0.0241272,0.0019806645,0.001902625,0.0233333333,0.0349098271,0.0336056783,0.0145056542,0.0161795159,0.0233333333,rest_1,session_1,UM_2,1.037186969,1.0333086588,0.0506803834,0.0133779264,0.0606496042,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
390,0.0014090333,0.00034,0.0045259311,0.000565,0.1366666667,0.0248715191,50428,0.036371896,0.03552095,0.0033508496,0.0022768,0.0866666667,0.0379719063,0.0286246813,0.0381200979,0.0177736865,0.0833333333,rest_1,session_1,UM_2,1.0911953509,1.0586789876,0.1316760465,0.0903010033,0.0479380408,,16,,,,1,,3.4375,3.4375,3,1,108.28125,-108.28125,-58.5,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.28125],[  -0.         3.4375    -0.      -108.28125],[  0.    0.    3.  -58.5],0,2
391,0.00227625,0.00117,0.001965964,0.00344,0.0041666667,0.0167600345,50432,0.0385691254,0.03828445,0.0007929958,0.001226325,0,0.0988709893,0.099262951,0.0509146381,0.0719780813,0.0125,rest_1,session_1,USM,1.061973585,1.049942403,0.0850649384,0.0585774059,0.0629900321,,16,,,,1,,3.4375,3.4375,3.3,1,110.460021973,-72.187538147,-49.0340423584,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          110.46002197],[ -0.           3.43749976  -0.         -72.18753815],[  0.           0.           3.29999995 -49.03404236],0,2
392,0.001472125,0.00137,0.0003638922,0.00029,0.0875,0.0135458063,50433,0.06939588,0.069283,0.0007149137,0.0008197,0.0291666667,0.0471602665,0.0472792799,0.0187289451,0.0291822813,0,rest_1,session_1,USM,1.0759910648,1.0698667096,0.0419745072,0.0041841004,0.0577779869,,16,,,,1,,3.4375,3.4375,3.3,1,115.948600769,-70.4155578613,-51.6853065491,0,1,0,,,1,0,0,39,0,[  -3.43750024   -0.           -0.          115.94860077],[ -0.           3.43750024  -0.         -70.41555786],[  0.           0.           3.30000019 -51.68530655],0,2
393,0.0019512083,0.0015,0.0022260239,0.000325,0.0708333333,0.0150171879,50434,0.0754407492,0.0753369,0.0013238767,0.0015803,0.0291666667,0.0643337765,0.0409986363,0.0904397325,0.0341270241,0.1,rest_1,session_1,USM,1.0733807578,1.0293881548,0.1714768638,0.0962343096,0.0473808917,,16,,,,1,,3.4375,3.4375,3.3,1,109.685203552,-87.3059387207,-18.6557559967,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          109.68520355],[ -0.           3.4375      -0.         -87.30593872],[  0.           0.           3.29999995 -18.655756  ],0,2
394,0.0037504167,0.001825,0.0097877879,0.0028025,0.0458333333,0.0178159512,50435,0.0561379188,0.0549485,0.0035865731,0.0056871,0.0083333333,0.1175657857,0.0512551373,0.230975989,0.0554993822,0.1125,rest_1,session_1,USM,0.9515745875,0.8252289275,0.4823923966,0.1380753138,0.0643768481,,16,,,,1,,3.4375,3.4375,3.3,1,110.460021973,-68.2482528687,-32.8054542542,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          110.46002197],[ -0.           3.4375      -0.         -68.24825287],[  0.           0.           3.29999995 -32.80545425],0,2
395,0.0020551667,0.00141,0.004291844,0.0009275,0.0291666667,0.0224308845,50436,0.0626938629,0.0622805,0.0016746995,0.00161565,0.0333333333,0.0781891846,0.0677603932,0.0419076063,0.0507338509,0.0333333333,rest_1,session_1,USM,1.0536051042,1.0146941185,0.2712457989,0.0585774059,0.0711891366,,16,,,,1,,3.4375,3.4375,3.3,1,109.685203552,-70.1239395142,-18.2693881989,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          109.68520355],[ -0.           3.4375      -0.         -70.12393951],[  0.           0.           3.30000019 -18.2693882 ],0,2
396,0.0041333333,0.00122,0.0131753464,0.00071,0.1458333333,0.0147862399,50437,0.0648982267,0.0644747,0.0029678849,0.0021135,0.0541666667,0.1746196996,0.0943683972,0.2323266224,0.1411160518,0.0833333333,rest_1,session_1,USM,1.106745569,0.9515964139,0.4310747616,0.1213389121,0.2001687209,,16,,,,1,,3.4375,3.4375,3.3,1,108.894309998,-87.1904830933,-30.83634758,0,1,0,,,1,0,0,39,0,[  -3.4375    -0.        -0.       108.89431],[ -0.           3.43750024  -0.         -87.19048309],[  0.           0.           3.29999971 -30.83634758],0,2
397,0.0048907917,0.00115,0.0145124522,0.000465,0.1833333333,0.018741821,50438,0.0622968063,0.06143205,0.0033204774,0.0011551,0.1083333333,0.1223380685,0.0466368507,0.2718825535,0.0380268085,0.1166666667,rest_1,session_1,USM,1.0901240501,0.926616469,0.5410102852,0.1589958159,0.0576732914,,16,,,,1,,3.4375,3.4375,3.3,1,114.334114075,-58.2123336792,-38.6674232483,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          114.33411407],[ -0.           3.4375      -0.         -58.21233368],[  0.           0.           3.30000019 -38.66742325],0,2
398,0.0017078333,0.00142,0.000822318,0.0003525,0.1375,0.0111192125,50439,0.0466852238,0.04656405,0.0008057798,0.001239325,0,0.0599957033,0.0559455863,0.0299430811,0.0331674043,0.0333333333,rest_1,session_1,USM,1.0398854858,1.0321603131,0.0359768986,0.0460251046,0.0344860909,,16,,,,1,,3.4375,3.4375,3.3,1,105.03629303,-75.2636032104,-57.3568992615,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          105.03629303],[ -0.           3.43749976  -0.         -75.26360321],[  0.           0.           3.29999995 -57.35689926],0,2
399,0.00154375,0.001345,0.0007481934,0.000395,0.0625,0.0085817251,50440,0.0483271229,0.04765725,0.0020688232,0.00223685,0.0541666667,0.0863145495,0.0592597472,0.088117887,0.0476094913,0.1083333333,rest_1,session_1,USM,1.033240355,0.9966298348,0.106785593,0.0585774059,0.0931170579,,16,,,,1,,3.4375,3.4375,3.3,1,109.685203552,-67.658164978,-12.8990383148,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          109.68520355],[ -0.           3.4375      -0.         -67.65816498],[  0.           0.           3.29999995 -12.89903831],0,2
400,0.0015179167,0.00118,0.0009227562,0.000465,0.1291666667,0.0056368148,50441,0.0628274433,0.062361,0.0021515969,0.002913375,0.0041666667,0.0865662191,0.0720203508,0.0868148607,0.058077873,0.0583333333,rest_1,session_1,USM,1.0265627707,0.9988628623,0.157886253,0.0794979079,0.0624906771,,16,,,,1,,3.4375,3.4375,3.3,1,110.460021973,-73.1119003296,-51.2443466187,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          110.46002197],[ -0.           3.43749976  -0.         -73.11190033],[  0.           0.           3.29999995 -51.24434662],0,2
401,0.0013343333,0.00121,0.0004184211,0.00023,0.1041666667,0.0076175658,50442,0.0598947904,0.0598635,0.0005826744,0.000829975,0.0041666667,0.0608363684,0.0573502842,0.0341233685,0.0601280002,0,rest_1,session_1,USM,1.0610374213,1.0551559406,0.0482336921,0.0041841004,0.0709026124,,16,,,,1,,3.4375,3.4375,3.3,1,110.460021973,-67.295211792,-53.3140144348,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          110.46002197],[ -0.           3.4375      -0.         -67.29521179],[  0.           0.           3.30000019 -53.31401443],0,2
402,0.0022442917,0.001285,0.0039311422,0.0006025,0.1083333333,0.0099245668,50443,0.058250745,0.0578823,0.0013212882,0.001644725,0.025,0.0676667062,0.0331351752,0.0921434038,0.0490240611,0.1125,rest_1,session_1,USM,1.0336918226,0.9295536385,0.3108954977,0.1087866109,0.1309140606,,16,,,,1,,3.4375,3.4375,3.3,1,112.009658813,-63.8892059326,-36.9308738708,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          112.00965881],[ -0.           3.4375      -0.         -63.88920593],[  0.           0.           3.29999995 -36.93087387],0,2
403,0.0020709167,0.001515,0.0016015482,0.00083,0.1125,0.0181302418,50444,0.0735334188,0.0732738,0.0030600608,0.0037936,0.0333333333,0.1408356723,0.123458358,0.0912769261,0.0914835575,0.0583333333,rest_1,session_1,USM,1.0536836601,1.0080770993,0.1789953379,0.050209205,0.1901389387,,16,,,,1,,3.4375,3.4375,3.3,1,110.460021973,-84.8093032837,-60.1754226685,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          110.46002197],[ -0.           3.4375      -0.         -84.80930328],[  0.           0.           3.29999995 -60.17542267],0,2
404,0.0016025417,0.00129,0.0010508603,0.0005625,0.0833333333,0.0140496667,50445,0.071237625,0.07105505,0.001009223,0.0013848,0.0083333333,0.1337581718,0.1238137414,0.0703226342,0.0976245833,0.0125,rest_1,session_1,USM,1.066212411,1.0446845321,0.1381860839,0.0460251046,0.1333232559,,16,,,,1,,3.4375,3.4375,3.3,1,110.460021973,-57.8752326965,-32.0268058777,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          110.46002197],[ -0.           3.43749976  -0.         -57.8752327 ],[  0.           0.           3.29999995 -32.02680588],0,2
405,0.002273875,0.00117,0.00579701,0.00029,0.1208333333,0.0095158135,50446,0.0619213721,0.0617249,0.0012636009,0.000673675,0.05,0.0775296587,0.0550253915,0.0919213675,0.043259771,0.0916666667,rest_1,session_1,USM,1.0620031483,1.0069734696,0.2151494504,0.1046025105,0.0733418069,,16,,,,1,,3.4375,3.4375,3.3,1,108.910385132,-67.7632980347,-26.0834159851,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          108.91038513],[ -0.           3.4375      -0.         -67.76329803],[  0.           0.           3.29999995 -26.08341599],0,2
406,0.0022041667,0.001445,0.0032922371,0.0009325,0.0708333333,0.0128727266,50447,0.0652863383,0.06508045,0.0014252606,0.0017881,0.025,0.1090313988,0.069690132,0.1516030879,0.0633247094,0.0791666667,rest_1,session_1,USM,1.027755097,0.9760076896,0.2496565719,0.0711297071,0.1161371301,,16,,,,1,,3.4375,3.4375,3.3,1,113.559295654,-79.1993026733,-10.1447401047,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          113.55929565],[ -0.           3.4375      -0.         -79.19930267],[  0.           0.           3.29999995 -10.1447401 ],0,2
407,0.0084700417,0.00388,0.0109161968,0.0122175,0.0333333333,0.0173166153,50448,0.0793798125,0.07774095,0.0050270061,0.008985875,0,0.1681819294,0.098746621,0.235607534,0.1111478997,0.0875,rest_1,session_1,USM,0.9291342587,0.7618456198,0.466125269,0.1380753138,0.1657100452,,16,,,,1,,3.4375,3.4375,3.3,1,107.131317139,-91.7583694458,-35.5809783936,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          107.13131714],[ -0.           3.4375      -0.         -91.75836945],[  0.           0.           3.29999995 -35.58097839],0,2
408,0.0014206667,0.00128,0.0007591994,0.00036,0.0541666667,0.029029839,50449,0.0627821996,0.06267225,0.0006245687,0.000923025,0,0.0648929531,0.0571593471,0.0339836436,0.0468216105,0.0125,rest_1,session_1,USM,1.0795388295,1.0678181422,0.0780555863,0.0251046025,0.0905255678,,16,,,,1,,3.4375,3.4375,3.3,1,110.460021973,-65.8491897583,-21.7348384857,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          110.46002197],[ -0.           3.4375      -0.         -65.84918976],[  0.           0.           3.29999995 -21.73483849],0,2
409,0.003289,0.00124,0.0067397091,0.0008375,0.15,0.0191256538,50450,0.0564038729,0.0562306,0.0017949313,0.001723525,0.0541666667,0.1386541615,0.0706134833,0.2031963906,0.1084368325,0.0875,rest_1,session_1,USM,1.0640507447,0.8915766545,0.4645594542,0.10041841,0.2296058549,,16,,,,1,,3.4375,3.4375,3.3,1,112.009658813,-66.9081573486,-39.0712432861,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          112.00965881],[ -0.           3.43749976  -0.         -66.90815735],[  0.           0.           3.29999995 -39.07124329],0,2
410,0.0049449583,0.00167,0.0120602876,0.0017825,0.1833333333,0.022083415,50451,0.0692833246,0.06822155,0.0035652178,0.002917875,0.0708333333,0.2276217227,0.1392383413,0.2584326096,0.1982378384,0.0958333333,rest_1,session_1,USM,1.1996615007,1.0160435283,0.4557349241,0.1213389121,0.3216240452,,16,,,,1,,3.4375,3.4375,3.3,1,108.910385132,-68.5381164551,-47.0035133362,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          108.91038513],[ -0.           3.4375      -0.         -68.53811646],[  0.           0.           3.29999995 -47.00351334],0,2
411,0.0015205,0.00122,0.0008698394,0.000425,0.1333333333,0.0129596101,50452,0.0650306054,0.06486335,0.000864106,0.001395975,0.0041666667,0.0467009405,0.0433842487,0.0232308564,0.0217088352,0.0458333333,rest_1,session_1,USM,1.0518717554,1.0422376319,0.0495127249,0.0460251046,0.051057815,,16,,,,1,,3.4375,3.4375,3.3,1,123.645553589,-63.4230995178,-77.3036651611,0,1,0,,,1,0,0,39,0,[  -3.4375       -0.           -0.          123.64555359],[ -0.           3.4375      -0.         -63.42309952],[  0.           0.           3.29999995 -77.30366516],0,2
